filename,filepath,label,split,file_size_kb,width,height,channels,aspect_ratio,mode,corrupt
lichen-planus-156.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-156.jpg,Psoriasis pictures Lichen Planus and related diseases,train,88.91,720,496,3,1.452,RGB,False
pityriasis-rubra-pilaris-41.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-41.jpg,Psoriasis pictures Lichen Planus and related diseases,train,96.56,720,479,3,1.503,RGB,False
pityriasis-rubra-pilaris-55.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-55.jpg,Psoriasis pictures Lichen Planus and related diseases,train,114.08,480,720,3,0.667,RGB,False
Psoriasis-Guttate-42.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-42.jpg,Psoriasis pictures Lichen Planus and related diseases,train,58.73,720,480,3,1.5,RGB,False
psoriasis-scalp-22.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-22.jpg,Psoriasis pictures Lichen Planus and related diseases,train,156.48,720,479,3,1.503,RGB,False
Psoriasis-Guttate-56.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-56.jpg,Psoriasis pictures Lichen Planus and related diseases,train,67.69,480,720,3,0.667,RGB,False
psoriasis-scalp-36.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-36.jpg,Psoriasis pictures Lichen Planus and related diseases,train,141.27,720,479,3,1.503,RGB,False
pityriasis-rubra-pilaris-69.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-69.jpg,Psoriasis pictures Lichen Planus and related diseases,train,90.17,720,480,3,1.5,RGB,False
seborrheic-dermatitis-111.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-111.jpg,Psoriasis pictures Lichen Planus and related diseases,train,123.53,720,480,3,1.5,RGB,False
Lichen-Sclerosus-Skin-132.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-132.jpg,Psoriasis pictures Lichen Planus and related diseases,train,103.51,720,474,3,1.519,RGB,False
Lichen-Sclerosus-Skin-126.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-126.jpg,Psoriasis pictures Lichen Planus and related diseases,train,38.85,720,474,3,1.519,RGB,False
Psoriasis-Guttate-81.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-81.jpg,Psoriasis pictures Lichen Planus and related diseases,train,79.49,479,720,3,0.665,RGB,False
pityriasis-rosea-14.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-14.jpg,Psoriasis pictures Lichen Planus and related diseases,train,92.21,466,720,3,0.647,RGB,False
Psoriasis-Cellulitis-1.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Cellulitis-1.jpg,Psoriasis pictures Lichen Planus and related diseases,train,75.36,720,464,3,1.552,RGB,False
Lichen-Sclerosus-Penis-3.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-3.jpg,Psoriasis pictures Lichen Planus and related diseases,train,51.43,720,472,3,1.525,RGB,False
Psoriasis-Guttate-95.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-95.jpg,Psoriasis pictures Lichen Planus and related diseases,train,82.64,479,720,3,0.665,RGB,False
seborrheic-dermatitis-139.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-139.jpg,Psoriasis pictures Lichen Planus and related diseases,train,107.22,720,470,3,1.532,RGB,False
Lichen-Sclerosus-Penis-2.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-2.jpg,Psoriasis pictures Lichen Planus and related diseases,train,80.06,720,472,3,1.525,RGB,False
seborrheic-dermatitis-138.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-138.jpg,Psoriasis pictures Lichen Planus and related diseases,train,113.19,720,455,3,1.582,RGB,False
Psoriasis-Guttate-80.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-80.jpg,Psoriasis pictures Lichen Planus and related diseases,train,133.12,479,720,3,0.665,RGB,False
pityriasis-rosea-15.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-15.jpg,Psoriasis pictures Lichen Planus and related diseases,train,132.37,619,720,3,0.86,RGB,False
seborrheic-dermatitis-104.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-104.jpg,Psoriasis pictures Lichen Planus and related diseases,train,110.35,720,480,3,1.5,RGB,False
seborrheic-dermatitis-110.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-110.jpg,Psoriasis pictures Lichen Planus and related diseases,train,125.09,480,720,3,0.667,RGB,False
Lichen-Sclerosus-Skin-133.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-133.jpg,Psoriasis pictures Lichen Planus and related diseases,train,107.56,720,474,3,1.519,RGB,False
psoriasis-digits-1.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-digits-1.jpg,Psoriasis pictures Lichen Planus and related diseases,train,97.22,720,496,3,1.452,RGB,False
psoriasis-scalp-37.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-37.jpg,Psoriasis pictures Lichen Planus and related diseases,train,107.68,720,479,3,1.503,RGB,False
Psoriasis-Guttate-57.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-57.jpg,Psoriasis pictures Lichen Planus and related diseases,train,92.59,480,720,3,0.667,RGB,False
psoriasis-scalp-23.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-23.jpg,Psoriasis pictures Lichen Planus and related diseases,train,119.7,479,720,3,0.665,RGB,False
Psoriasis-Guttate-43.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-43.jpg,Psoriasis pictures Lichen Planus and related diseases,train,110.63,720,464,3,1.552,RGB,False
pityriasis-rubra-pilaris-54.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-54.jpg,Psoriasis pictures Lichen Planus and related diseases,train,70.11,489,720,3,0.679,RGB,False
pityriasis-rubra-pilaris-40.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-40.jpg,Psoriasis pictures Lichen Planus and related diseases,train,48.12,479,720,3,0.665,RGB,False
Lichen-Planus-Drug-18.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-18.jpg,Psoriasis pictures Lichen Planus and related diseases,train,97.49,720,496,3,1.452,RGB,False
psoriasis-pustular-generalized-30.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-30.jpg,Psoriasis pictures Lichen Planus and related diseases,train,80.92,479,720,3,0.665,RGB,False
lichen-planus-143.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-143.jpg,Psoriasis pictures Lichen Planus and related diseases,train,81.61,720,496,3,1.452,RGB,False
psoriasis-pustular-generalized-24.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-24.jpg,Psoriasis pictures Lichen Planus and related diseases,train,84.9,479,720,3,0.665,RGB,False
Lichen-Planus-Drug-24.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-24.jpg,Psoriasis pictures Lichen Planus and related diseases,train,72.5,720,479,3,1.503,RGB,False
Lichen-Sclerosis-Vulva-42.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosis-Vulva-42.jpg,Psoriasis pictures Lichen Planus and related diseases,train,74.61,510,720,3,0.708,RGB,False
psoriasis-palms-soles-127.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-127.jpg,Psoriasis pictures Lichen Planus and related diseases,train,97.36,720,480,3,1.5,RGB,False
psoriasis-palms-soles-133.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-133.jpg,Psoriasis pictures Lichen Planus and related diseases,train,90.16,720,480,3,1.5,RGB,False
Psoriasis-Chronic-Plaque-158.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-158.jpg,Psoriasis pictures Lichen Planus and related diseases,train,165.73,720,496,3,1.452,RGB,False
Psoriasis-Chronic-Plaque-170.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-170.jpg,Psoriasis pictures Lichen Planus and related diseases,train,94.52,720,479,3,1.503,RGB,False
lichen-planus-19.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-19.jpg,Psoriasis pictures Lichen Planus and related diseases,train,79.59,720,480,3,1.5,RGB,False
Psoriasis-Anus-12.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Anus-12.jpg,Psoriasis pictures Lichen Planus and related diseases,train,91.66,720,479,3,1.503,RGB,False
Psoriasis-Chronic-Plaque-164.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-164.jpg,Psoriasis pictures Lichen Planus and related diseases,train,79.92,479,720,3,0.665,RGB,False
Psoriasis-infant-2.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-infant-2.jpg,Psoriasis pictures Lichen Planus and related diseases,train,62.38,720,464,3,1.552,RGB,False
lichen-planus-vaginal-6.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-vaginal-6.jpg,Psoriasis pictures Lichen Planus and related diseases,train,102.86,479,720,3,0.665,RGB,False
08sebKerm11220468.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/08sebKerm11220468.jpg,Psoriasis pictures Lichen Planus and related diseases,train,89.18,720,480,3,1.5,RGB,False
Palmoplantar-Keratoderma-3.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Palmoplantar-Keratoderma-3.jpg,Psoriasis pictures Lichen Planus and related diseases,train,64.13,720,485,3,1.485,RGB,False
pityriasis-rosea-165.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-165.jpg,Psoriasis pictures Lichen Planus and related diseases,train,75.62,720,472,3,1.525,RGB,False
Pityriasis-Lichenoides-46.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-46.jpg,Psoriasis pictures Lichen Planus and related diseases,train,135.66,720,474,3,1.519,RGB,False
Pityriasis-Lichenoides-52.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-52.jpg,Psoriasis pictures Lichen Planus and related diseases,train,126.96,720,474,3,1.519,RGB,False
Psoriasis-treatment-2.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-treatment-2.jpg,Psoriasis pictures Lichen Planus and related diseases,train,125.39,583,720,3,0.81,RGB,False
Lichen-Sclerosus-Skin-97.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-97.jpg,Psoriasis pictures Lichen Planus and related diseases,train,132.62,720,477,3,1.509,RGB,False
Lichen-Sclerosus-Skin-83.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-83.jpg,Psoriasis pictures Lichen Planus and related diseases,train,103.84,720,479,3,1.503,RGB,False
Lichen-Nitidus-17.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Nitidus-17.jpg,Psoriasis pictures Lichen Planus and related diseases,train,85.74,720,484,3,1.488,RGB,False
Lichen-Sclerosis-Vulva-7.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosis-Vulva-7.jpg,Psoriasis pictures Lichen Planus and related diseases,train,114.26,480,720,3,0.667,RGB,False
Lichen-Planus-Oral-10.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-10.jpg,Psoriasis pictures Lichen Planus and related diseases,train,65.97,720,480,3,1.5,RGB,False
Lichen-Planus-Oral-38.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-38.jpg,Psoriasis pictures Lichen Planus and related diseases,train,103.12,720,479,3,1.503,RGB,False
Lichen-Sclerosus-Skin-54.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-54.jpg,Psoriasis pictures Lichen Planus and related diseases,train,98.13,504,720,3,0.7,RGB,False
psoriasis-erythrodermic-34.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-34.jpg,Psoriasis pictures Lichen Planus and related diseases,train,88.45,720,472,3,1.525,RGB,False
psoriasis-erythrodermic-20.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-20.jpg,Psoriasis pictures Lichen Planus and related diseases,train,101.11,490,720,3,0.681,RGB,False
psoriasis-erythrodermic-18.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-18.jpg,Psoriasis pictures Lichen Planus and related diseases,train,105.86,479,720,3,0.665,RGB,False
Lichen-Nitidus-13.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Nitidus-13.jpg,Psoriasis pictures Lichen Planus and related diseases,train,63.97,720,488,3,1.475,RGB,False
Lichen-Sclerosus-Skin-44.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-44.jpg,Psoriasis pictures Lichen Planus and related diseases,train,60.51,720,484,3,1.488,RGB,False
Lichen-Planus-Oral-28.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-28.jpg,Psoriasis pictures Lichen Planus and related diseases,train,73.65,720,479,3,1.503,RGB,False
psoriasis-erythrodermic-24.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-24.jpg,Psoriasis pictures Lichen Planus and related diseases,train,84.17,720,472,3,1.525,RGB,False
psoriasis-erythrodermic-30.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-30.jpg,Psoriasis pictures Lichen Planus and related diseases,train,115.29,720,472,3,1.525,RGB,False
Lichen-Sclerosus-Skin-50.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-50.jpg,Psoriasis pictures Lichen Planus and related diseases,train,84.29,720,455,3,1.582,RGB,False
08PsoriasisNailSkin.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/08PsoriasisNailSkin.jpg,Psoriasis pictures Lichen Planus and related diseases,train,94.52,720,472,3,1.525,RGB,False
Pityriasis-Lichenoides-42.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-42.jpg,Psoriasis pictures Lichen Planus and related diseases,train,71.08,478,720,3,0.664,RGB,False
Lichen-Sclerosus-Skin-87.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-87.jpg,Psoriasis pictures Lichen Planus and related diseases,train,102.75,720,479,3,1.503,RGB,False
Lichen-Sclerosus-Skin-93.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-93.jpg,Psoriasis pictures Lichen Planus and related diseases,train,82.17,720,479,3,1.503,RGB,False
Psoriasis-penis-9.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-penis-9.jpg,Psoriasis pictures Lichen Planus and related diseases,train,89.46,480,720,3,0.667,RGB,False
Psoriasis-treatment-6.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-treatment-6.jpg,Psoriasis pictures Lichen Planus and related diseases,train,75.12,496,720,3,0.689,RGB,False
pityriasis-rosea-175.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-175.jpg,Psoriasis pictures Lichen Planus and related diseases,train,89.0,720,472,3,1.525,RGB,False
psoriasis-palms-soles-8.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-8.jpg,Psoriasis pictures Lichen Planus and related diseases,train,91.82,479,720,3,0.665,RGB,False
pityriasis-rosea-149.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-149.jpg,Psoriasis pictures Lichen Planus and related diseases,train,81.45,480,720,3,0.667,RGB,False
lichen-planus-vaginal-2.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-vaginal-2.jpg,Psoriasis pictures Lichen Planus and related diseases,train,117.76,496,720,3,0.689,RGB,False
Psoriasis-infant-6.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-infant-6.jpg,Psoriasis pictures Lichen Planus and related diseases,train,77.43,720,474,3,1.519,RGB,False
psoriasis-palms-soles-137.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-137.jpg,Psoriasis pictures Lichen Planus and related diseases,train,112.2,720,472,3,1.525,RGB,False
lichen-planus-184.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-184.jpg,Psoriasis pictures Lichen Planus and related diseases,train,108.53,720,479,3,1.503,RGB,False
08lichenPlanusTongue1122052.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/08lichenPlanusTongue1122052.jpg,Psoriasis pictures Lichen Planus and related diseases,train,85.03,720,480,3,1.5,RGB,False
Psoriasis-Chronic-Plaque-148.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-148.jpg,Psoriasis pictures Lichen Planus and related diseases,train,164.63,720,496,3,1.452,RGB,False
reiter-syndrome-7.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/reiter-syndrome-7.jpg,Psoriasis pictures Lichen Planus and related diseases,train,85.51,720,477,3,1.509,RGB,False
lichen-planus-21.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-21.jpg,Psoriasis pictures Lichen Planus and related diseases,train,105.81,720,480,3,1.5,RGB,False
Psoriasis-Anus-16.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Anus-16.jpg,Psoriasis pictures Lichen Planus and related diseases,train,87.12,479,720,3,0.665,RGB,False
Psoriasis-Chronic-Plaque-174.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-174.jpg,Psoriasis pictures Lichen Planus and related diseases,train,115.4,720,479,3,1.503,RGB,False
Lichen-Planus-Palm-Soles-8.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Palm-Soles-8.jpg,Psoriasis pictures Lichen Planus and related diseases,train,85.2,720,496,3,1.452,RGB,False
psoriasis-pustular-generalized-34.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-34.jpg,Psoriasis pictures Lichen Planus and related diseases,train,153.74,720,496,3,1.452,RGB,False
Lichen-Planus-Oral-8.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-8.jpg,Psoriasis pictures Lichen Planus and related diseases,train,52.81,720,472,3,1.525,RGB,False
psoriasis-scalp-27.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-27.jpg,Psoriasis pictures Lichen Planus and related diseases,train,131.28,479,720,3,0.665,RGB,False
Psoriasis-Guttate-53.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-53.jpg,Psoriasis pictures Lichen Planus and related diseases,train,93.33,480,720,3,0.667,RGB,False
psoriasis-scalp-33.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-33.jpg,Psoriasis pictures Lichen Planus and related diseases,train,107.25,720,479,3,1.503,RGB,False
08SebDermScalp0120.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/08SebDermScalp0120.jpg,Psoriasis pictures Lichen Planus and related diseases,train,153.53,720,472,3,1.525,RGB,False
pityriasis-rubra-pilaris-44.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-44.jpg,Psoriasis pictures Lichen Planus and related diseases,train,124.11,479,720,3,0.665,RGB,False
pityriasis-rubra-pilaris-50.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-50.jpg,Psoriasis pictures Lichen Planus and related diseases,train,104.86,720,496,3,1.452,RGB,False
seborrheic-dermatitis-128.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-128.jpg,Psoriasis pictures Lichen Planus and related diseases,train,100.03,720,472,3,1.525,RGB,False
Psoriasis-Guttate-90.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-90.jpg,Psoriasis pictures Lichen Planus and related diseases,train,101.8,720,479,3,1.503,RGB,False
Lichen-Sclerosus-Penis-6.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-6.jpg,Psoriasis pictures Lichen Planus and related diseases,train,74.58,720,472,3,1.525,RGB,False
Psoriasis-Histology-23.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Histology-23.jpg,Psoriasis pictures Lichen Planus and related diseases,train,147.61,720,496,3,1.452,RGB,False
seborrheic-dermatitis-114.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-114.jpg,Psoriasis pictures Lichen Planus and related diseases,train,90.54,720,472,3,1.525,RGB,False
08psoriasisIntertrig0206061.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/08psoriasisIntertrig0206061.jpg,Psoriasis pictures Lichen Planus and related diseases,train,78.75,480,720,3,0.667,RGB,False
seborrheic-dermatitis-101.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-101.jpg,Psoriasis pictures Lichen Planus and related diseases,train,88.86,480,720,3,0.667,RGB,False
Lichen-Sclerosus-Skin-122.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-122.jpg,Psoriasis pictures Lichen Planus and related diseases,train,102.78,720,474,3,1.519,RGB,False
seborrheic-dermatitis-115.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-115.jpg,Psoriasis pictures Lichen Planus and related diseases,train,96.93,720,472,3,1.525,RGB,False
Psoriasis-Guttate-91.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-91.jpg,Psoriasis pictures Lichen Planus and related diseases,train,109.44,720,479,3,1.503,RGB,False
08PsoriasisPustular.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/08PsoriasisPustular.jpg,Psoriasis pictures Lichen Planus and related diseases,train,83.27,720,472,3,1.525,RGB,False
Psoriasis-Histology-22.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Histology-22.jpg,Psoriasis pictures Lichen Planus and related diseases,train,154.92,720,496,3,1.452,RGB,False
Lichen-Sclerosus-Penis-7.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-7.jpg,Psoriasis pictures Lichen Planus and related diseases,train,70.19,720,480,3,1.5,RGB,False
pityriasis-rosea-10.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-10.jpg,Psoriasis pictures Lichen Planus and related diseases,train,102.87,720,477,3,1.509,RGB,False
Psoriasis-Guttate-85.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-85.jpg,Psoriasis pictures Lichen Planus and related diseases,train,83.51,479,720,3,0.665,RGB,False
08biteLine1101051.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/08biteLine1101051.jpg,Psoriasis pictures Lichen Planus and related diseases,train,62.23,720,480,3,1.5,RGB,False
pityriasis-rubra-pilaris-51.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-51.jpg,Psoriasis pictures Lichen Planus and related diseases,train,93.91,720,482,3,1.494,RGB,False
psoriasis-digits-4.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-digits-4.jpg,Psoriasis pictures Lichen Planus and related diseases,train,58.33,479,720,3,0.665,RGB,False
psoriasis-scalp-32.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-32.jpg,Psoriasis pictures Lichen Planus and related diseases,train,131.84,720,479,3,1.503,RGB,False
Psoriasis-Guttate-52.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-52.jpg,Psoriasis pictures Lichen Planus and related diseases,train,47.45,480,720,3,0.667,RGB,False
psoriasis-scalp-26.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-26.jpg,Psoriasis pictures Lichen Planus and related diseases,train,131.41,720,479,3,1.503,RGB,False
Psoriasis-Guttate-46.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-46.jpg,Psoriasis pictures Lichen Planus and related diseases,train,61.22,720,464,3,1.552,RGB,False
Lichen-Planus-Drug-21.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-21.jpg,Psoriasis pictures Lichen Planus and related diseases,train,121.94,479,720,3,0.665,RGB,False
Lichen-Planus-Oral-9.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-9.jpg,Psoriasis pictures Lichen Planus and related diseases,train,69.83,720,472,3,1.525,RGB,False
psoriasis-pustular-generalized-35.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-35.jpg,Psoriasis pictures Lichen Planus and related diseases,train,102.05,720,464,3,1.552,RGB,False
lichen-planus-152.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-152.jpg,Psoriasis pictures Lichen Planus and related diseases,train,87.3,720,496,3,1.452,RGB,False
Lichen-Planus-Palm-Soles-9.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Palm-Soles-9.jpg,Psoriasis pictures Lichen Planus and related diseases,train,60.93,720,481,3,1.497,RGB,False
lichen-planus-146.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-146.jpg,Psoriasis pictures Lichen Planus and related diseases,train,78.28,720,496,3,1.452,RGB,False
Psoriasis-Anus-17.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Anus-17.jpg,Psoriasis pictures Lichen Planus and related diseases,train,93.8,479,720,3,0.665,RGB,False
Psoriasis-Chronic-Plaque-175.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-175.jpg,Psoriasis pictures Lichen Planus and related diseases,train,102.08,479,720,3,0.665,RGB,False
