filename,filepath,label,split,file_size_kb,width,height,channels,aspect_ratio,mode,corrupt,hash
seborrheic-dermatitis-120.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-120.jpg,Psoriasis pictures Lichen Planus and related diseases,train,100.76,720,472,3,1.525,RGB,False,c96b19e6a587b5294f987b8e711647cc
Lichen-Sclerosus-Skin-103.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-103.jpg,Psoriasis pictures Lichen Planus and related diseases,train,86.79,720,481,3,1.497,RGB,False,4dc59ef73d5122021470d18c440eed8d
pityriasis-rosea-19.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-19.jpg,Psoriasis pictures Lichen Planus and related diseases,train,56.77,479,720,3,0.665,RGB,False,a7904f1cefb4920467537844f87ce0d6
Lichen-Sclerosus-Skin-117.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-117.jpg,Psoriasis pictures Lichen Planus and related diseases,train,96.62,720,492,3,1.463,RGB,False,29be6f52d8e2e9fffce71f2b36935055
seborrheic-dermatitis-134.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-134.jpg,Psoriasis pictures Lichen Planus and related diseases,train,106.42,720,472,3,1.525,RGB,False,d8e17c9b4d86ad9a7e419259110c4a27
Psoriasis-Guttate-98.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-98.jpg,Psoriasis pictures Lichen Planus and related diseases,train,90.2,479,720,3,0.665,RGB,False,7e2648eff1a09fe47758edfcaadde19a
Psoriasis-Hand-6.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-6.jpg,Psoriasis pictures Lichen Planus and related diseases,train,82.0,480,720,3,0.667,RGB,False,07fe38e4845aa09f551353e3506f8dad
Psoriasis-Histology-17.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Histology-17.jpg,Psoriasis pictures Lichen Planus and related diseases,train,206.22,720,496,3,1.452,RGB,False,64e8956b34ff2c45a8d080bb2626ed9a
Psoriasis-Hand-57.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-57.jpg,Psoriasis pictures Lichen Planus and related diseases,train,89.16,720,479,3,1.503,RGB,False,0119d40355b610e60cfe1536bae63548
pityriasis-rubra-pilaris-64.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-64.jpg,Psoriasis pictures Lichen Planus and related diseases,train,134.78,599,720,3,0.832,RGB,False,a7123d13bd59ca71e281c82954182758
psoriasis-scalp-13.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-13.jpg,Psoriasis pictures Lichen Planus and related diseases,train,96.83,479,720,3,0.665,RGB,False,0f5efaeb663210057eb50c206bbfacfb
Psoriasis-Guttate-73.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-73.jpg,Psoriasis pictures Lichen Planus and related diseases,train,82.62,496,720,3,0.689,RGB,False,f52302ffcee46ae03261860b45d52376
Psoriasis-Interferon-Injection-08230424.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Interferon-Injection-08230424.jpg,Psoriasis pictures Lichen Planus and related diseases,train,81.0,720,480,3,1.5,RGB,False,a28563c90fc3ff53fdf2e736c2768f62
Psoriasis-Guttate-67.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-67.jpg,Psoriasis pictures Lichen Planus and related diseases,train,100.05,720,465,3,1.548,RGB,False,c6328eda94719e6d6becc36f08f08705
Psoriasis-Chronic-Plaque-197.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-197.jpg,Psoriasis pictures Lichen Planus and related diseases,train,118.7,479,720,3,0.665,RGB,False,bed95319fb6113b6c827533abf91c524
Lichen-Planus-Drug-14.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-14.jpg,Psoriasis pictures Lichen Planus and related diseases,train,81.65,720,464,3,1.552,RGB,False,4c1e34e94f8a04017ce3e117314f8d74
psoriasis-pustular-generalized-14.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-14.jpg,Psoriasis pictures Lichen Planus and related diseases,train,126.76,720,479,3,1.503,RGB,False,8da348938689a78055df4332b85f9e9b
lichen-planus-167.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-167.jpg,Psoriasis pictures Lichen Planus and related diseases,train,82.06,720,496,3,1.452,RGB,False,ad79c23e3653aca11becd5a9bc244320
Psoriasis-Chronic-Plaque-154.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-154.jpg,Psoriasis pictures Lichen Planus and related diseases,train,151.36,720,496,3,1.452,RGB,False,edead76c74892ae95b0fa4b175bceb8e
Psoriasis-Chronic-Plaque-140.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-140.jpg,Psoriasis pictures Lichen Planus and related diseases,train,101.66,720,496,3,1.452,RGB,False,e3b8dc38b32a5e5e2c5950d38861f445
lichen-planus-198.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-198.jpg,Psoriasis pictures Lichen Planus and related diseases,train,89.51,720,479,3,1.503,RGB,False,29cda8e1425ed3dec25b7587518454ae
Psoriasis-Chronic-Plaque-168.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-168.jpg,Psoriasis pictures Lichen Planus and related diseases,train,89.88,479,720,3,0.665,RGB,False,3cb98c0f75bdb1ebbacf26b515b91130
psoriasis-palms-soles-103.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-103.jpg,Psoriasis pictures Lichen Planus and related diseases,train,100.0,720,472,3,1.525,RGB,False,5f9bfed78b889b14ce1cd48647ec34f4
lichen-planus-15.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-15.jpg,Psoriasis pictures Lichen Planus and related diseases,train,84.06,720,480,3,1.5,RGB,False,9aa9b6024562a7258a8047a847e4e1f7
psoriasis-palms-soles-117.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-117.jpg,Psoriasis pictures Lichen Planus and related diseases,train,80.68,720,472,3,1.525,RGB,False,4e047c74e51b20cc7aba371cad4b4bb0
Psoriasis-arthritis-2.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-arthritis-2.jpg,Psoriasis pictures Lichen Planus and related diseases,train,120.44,720,477,3,1.509,RGB,False,7a1d432746398636ae0581e40a508ea8
Psoriasis-inversus-8.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-inversus-8.jpg,Psoriasis pictures Lichen Planus and related diseases,train,115.83,480,720,3,0.667,RGB,False,4b913a1afbdef89ca6e22daa3fb5ead5
pityriasis-rosea-182.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-182.jpg,Psoriasis pictures Lichen Planus and related diseases,train,87.98,720,472,3,1.525,RGB,False,60922da08aeb1b70a3e3d8b95baa458b
pityriasis-rosea-196.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-196.jpg,Psoriasis pictures Lichen Planus and related diseases,train,50.17,472,720,3,0.656,RGB,False,709ba43f519cd6528dfca1c19f9b4566
Psoriasis-Chronic-Plaque-17.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-17.jpg,Psoriasis pictures Lichen Planus and related diseases,train,84.74,480,720,3,0.667,RGB,False,c7872039d8661086e3c86265a8b6d92a
pityriasis-rosea-169.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-169.jpg,Psoriasis pictures Lichen Planus and related diseases,train,97.29,720,472,3,1.525,RGB,False,e533da1de84e1842494ad21202a74005
psoriasis-scalp-103.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-103.jpg,Psoriasis pictures Lichen Planus and related diseases,train,110.24,480,720,3,0.667,RGB,False,cdeb7cfba85b88c9233df41e31ae7569
pityriasis-rosea-141.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-141.jpg,Psoriasis pictures Lichen Planus and related diseases,train,60.22,472,720,3,0.656,RGB,False,781115370936e1ebdfba76056f2a4af4
pityriasis-rosea-155.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-155.jpg,Psoriasis pictures Lichen Planus and related diseases,train,98.6,720,480,3,1.5,RGB,False,435a08b7edbed6f5bbb141bbfaf0670f
seborrheic-dermatitis-83.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-83.jpg,Psoriasis pictures Lichen Planus and related diseases,train,117.49,720,480,3,1.5,RGB,False,80e5aaa5fd52f627e5a1c4b00b352261
psoriasis-pustular-generalized-6.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-6.jpg,Psoriasis pictures Lichen Planus and related diseases,train,162.11,720,479,3,1.503,RGB,False,5422f4d198d169fbb4c3ae01a11c8d4f
psoriasis-palms-soles-92.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-92.jpg,Psoriasis pictures Lichen Planus and related diseases,train,86.16,720,472,3,1.525,RGB,False,7ac4fc29e7bb2e46ba1e9765e2b4a4d3
lichen-planus-211.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-211.jpg,Psoriasis pictures Lichen Planus and related diseases,train,103.81,720,479,3,1.503,RGB,False,8e97b06b1208a0c666b744c1f7e686df
Psoriasis-penis-1.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-penis-1.jpg,Psoriasis pictures Lichen Planus and related diseases,train,87.8,720,480,3,1.5,RGB,False,f4a28b62198960033357b953ea24d82a
psoriasis-erythrodermic-10.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-10.jpg,Psoriasis pictures Lichen Planus and related diseases,train,104.75,479,720,3,0.665,RGB,False,8557929c47a6d0024ec6fac0f7baa86e
Lichen-Sclerosus-Skin-70.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-70.jpg,Psoriasis pictures Lichen Planus and related diseases,train,118.25,720,496,3,1.452,RGB,False,e731a43300894969cd95d9e84623a71f
Lichen-Sclerosus-Skin-64.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-64.jpg,Psoriasis pictures Lichen Planus and related diseases,train,115.57,720,496,3,1.452,RGB,False,e7356edcc235b5195a0a8ba76aeff6c0
Lichen-Planus-Oral-20.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-20.jpg,Psoriasis pictures Lichen Planus and related diseases,train,63.62,720,475,3,1.516,RGB,False,4f485232cf9717a4722656174944c7ec
psoriasis-erythrodermic-38.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-38.jpg,Psoriasis pictures Lichen Planus and related diseases,train,90.83,720,472,3,1.525,RGB,False,9e555e2f7e7a6810ac94919dca78b925
Lichen-Planus-Oral-34.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-34.jpg,Psoriasis pictures Lichen Planus and related diseases,train,78.49,720,479,3,1.503,RGB,False,8dd3d94991922d17ba363cb78a3053b8
psoriasis-palms-soles-79.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-79.jpg,Psoriasis pictures Lichen Planus and related diseases,train,103.35,720,464,3,1.552,RGB,False,14f1157efe69a754697a2c2fa44038d5
Lichen-Planus-Oral-22.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-22.jpg,Psoriasis pictures Lichen Planus and related diseases,train,81.05,473,720,3,0.657,RGB,False,0b4b109dc9ad90d680eaed2b8e5884f2
08sebDermPrestern121205.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/08sebDermPrestern121205.jpg,Psoriasis pictures Lichen Planus and related diseases,train,112.74,480,720,3,0.667,RGB,False,1673c5616035aff2fe771822c45970a5
Lichen-Planus-Oral-36.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-36.jpg,Psoriasis pictures Lichen Planus and related diseases,train,65.47,720,479,3,1.503,RGB,False,8285a65dd31324496df611e581033076
psoriasis-erythrodermic-12.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-12.jpg,Psoriasis pictures Lichen Planus and related diseases,train,100.8,479,720,3,0.665,RGB,False,5154d0e4a98f650cdd7e123aa8c7d8d3
Lichen-Sclerosis-Vulva-9.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosis-Vulva-9.jpg,Psoriasis pictures Lichen Planus and related diseases,train,113.29,480,720,3,0.667,RGB,False,51ba1621ebd1515cf8d4d922a3905617
Lichen-Nitidus-19.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Nitidus-19.jpg,Psoriasis pictures Lichen Planus and related diseases,train,75.39,720,484,3,1.488,RGB,False,29790da5e1f34f5630e998790b02e690
Lichen-Sclerosus-Skin-66.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-66.jpg,Psoriasis pictures Lichen Planus and related diseases,train,126.97,720,496,3,1.452,RGB,False,ff8552a19ee01642e231b407cb6924e5
lichen-planus-207.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-207.jpg,Psoriasis pictures Lichen Planus and related diseases,train,54.88,720,479,3,1.503,RGB,False,337cfcfeddd1ca7eb312e1ebab116164
Psoriasis-penis-3.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-penis-3.jpg,Psoriasis pictures Lichen Planus and related diseases,train,65.24,720,480,3,1.5,RGB,False,3ec78bef92b19910b5eece9926d1c46d
Lichen-Sclerosus-Skin-99.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-99.jpg,Psoriasis pictures Lichen Planus and related diseases,train,151.25,720,477,3,1.509,RGB,False,3589644a3a6cec00d22b5845c5c9fcb5
psoriasis-palms-soles-90.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-90.jpg,Psoriasis pictures Lichen Planus and related diseases,train,96.76,720,472,3,1.525,RGB,False,44e8c8f770902931c3546f4081003efb
psoriasis-palms-soles-84.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-84.jpg,Psoriasis pictures Lichen Planus and related diseases,train,92.14,720,472,3,1.525,RGB,False,5e1e5f7abb2d1512b884044508761927
Psoriasis-HIV-2.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-HIV-2.jpg,Psoriasis pictures Lichen Planus and related diseases,train,103.44,720,479,3,1.503,RGB,False,1f37b4c50bf51869be0252913e0062f3
seborrheic-dermatitis-95.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-95.jpg,Psoriasis pictures Lichen Planus and related diseases,train,87.56,720,480,3,1.5,RGB,False,828c8741f1c4f3bfb42537a1330e34d1
psoriasis-scalp-101.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-101.jpg,Psoriasis pictures Lichen Planus and related diseases,train,142.12,720,472,3,1.525,RGB,False,8e6ecb30e4733ccbd27fff02fdeccf0b
psoriasis-pustular-generalized-4.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-4.jpg,Psoriasis pictures Lichen Planus and related diseases,train,153.47,560,720,3,0.778,RGB,False,dde0d86887dbd900091a387bbd391e24
seborrheic-dermatitis-81.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-81.jpg,Psoriasis pictures Lichen Planus and related diseases,train,154.02,720,480,3,1.5,RGB,False,1582578d0004816acbbd2600e15dd9c8
pityriasis-rosea-157.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-157.jpg,Psoriasis pictures Lichen Planus and related diseases,train,81.12,720,472,3,1.525,RGB,False,af225c032c6e36d98880e0d81bb2c4c7
Psoriasis-Chronic-Plaque-15.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-15.jpg,Psoriasis pictures Lichen Planus and related diseases,train,121.88,720,480,3,1.5,RGB,False,5045c4342790352a41faaef78c60931f
pityriasis-rosea-180.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-180.jpg,Psoriasis pictures Lichen Planus and related diseases,train,88.91,720,472,3,1.525,RGB,False,f3beca7513b440c6180ba7f34f349b6c
pityriasis-rosea-194.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-194.jpg,Psoriasis pictures Lichen Planus and related diseases,train,99.9,720,472,3,1.525,RGB,False,56c228b6ec2619e37fe5b66a5c410c66
lichen-planus-vaginal-8.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-vaginal-8.jpg,Psoriasis pictures Lichen Planus and related diseases,train,121.99,479,720,3,0.665,RGB,False,9a7c898f02d55141db9128b876802181
psoriasis-palms-soles-101.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-101.jpg,Psoriasis pictures Lichen Planus and related diseases,train,83.27,720,472,3,1.525,RGB,False,2785548e4bad0abf534ac5587a2c51b9
psoriasis-palms-soles-115.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-115.jpg,Psoriasis pictures Lichen Planus and related diseases,train,98.91,720,480,3,1.5,RGB,False,7e9c717e0914e83e6b51d98f26fb8642
lichen-planus-17.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-17.jpg,Psoriasis pictures Lichen Planus and related diseases,train,115.78,720,480,3,1.5,RGB,False,08b22049f81e5de199ec0235d767038f
Psoriasis-Chronic-Plaque-156.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-156.jpg,Psoriasis pictures Lichen Planus and related diseases,train,144.57,720,496,3,1.452,RGB,False,d958a9b0cd56786a61bbda1dfdd8131f
Psoriasis-Chronic-Plaque-142.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-142.jpg,Psoriasis pictures Lichen Planus and related diseases,train,167.41,720,496,3,1.452,RGB,False,5298d1afcabb57f88110a608787a044c
psoriasis-pustular-generalized-16.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-16.jpg,Psoriasis pictures Lichen Planus and related diseases,train,111.51,720,479,3,1.503,RGB,False,de329a5f118888bf8bdccb3cd28c857f
lichen-planus-171.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-171.jpg,Psoriasis pictures Lichen Planus and related diseases,train,110.21,720,496,3,1.452,RGB,False,8c26d36a56f4d039b21f4110fc23a109
lichen-planus-165.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-165.jpg,Psoriasis pictures Lichen Planus and related diseases,train,92.27,720,496,3,1.452,RGB,False,5c506c3aed8ca302a31b1d4d7a11bc27
Lichen-Planus-Oral-2.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-2.jpg,Psoriasis pictures Lichen Planus and related diseases,train,78.92,720,480,3,1.5,RGB,False,f2c81bdc5ed7ed04a8c1d1081b8a9848
Psoriasis-Chronic-Plaque-195.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-195.jpg,Psoriasis pictures Lichen Planus and related diseases,train,76.31,479,720,3,0.665,RGB,False,1a5495aac9f89d6153545eb4066a9bc9
Lichen-Planus-Palm-Soles-2.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Palm-Soles-2.jpg,Psoriasis pictures Lichen Planus and related diseases,train,81.26,720,472,3,1.525,RGB,False,ed15d8daa419591221f454ed574c6573
Lichen-Planus-Drug-16.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-16.jpg,Psoriasis pictures Lichen Planus and related diseases,train,89.0,720,464,3,1.552,RGB,False,e2d45af2f80561362a354703ed7643b0
psoriasis-scalp-11.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-11.jpg,Psoriasis pictures Lichen Planus and related diseases,train,124.17,479,720,3,0.665,RGB,False,1895c42976e652878f5c069802b23892
Psoriasis-Guttate-71.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-71.jpg,Psoriasis pictures Lichen Planus and related diseases,train,115.94,720,496,3,1.452,RGB,False,0b417e422e060be0d0e1a5d759a01038
Psoriasis-Interferon-Injection-08230426.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Interferon-Injection-08230426.jpg,Psoriasis pictures Lichen Planus and related diseases,train,57.75,720,480,3,1.5,RGB,False,90424da8772cc1b015cf6896a8498a37
psoriasis-scalp-39.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-39.jpg,Psoriasis pictures Lichen Planus and related diseases,train,124.1,479,720,3,0.665,RGB,False,b24afc169aa58b1c63ebcf52ead28bfd
Psoriasis-Hand-41.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-41.jpg,Psoriasis pictures Lichen Planus and related diseases,train,99.25,720,480,3,1.5,RGB,False,24fdd31b9eac593082d40d0ca0b9b49a
pityriasis-rubra-pilaris-66.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-66.jpg,Psoriasis pictures Lichen Planus and related diseases,train,74.21,480,720,3,0.667,RGB,False,418d64d2355997d097d5426d83ba7c67
Psoriasis-Histology-15.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Histology-15.jpg,Psoriasis pictures Lichen Planus and related diseases,train,98.26,720,496,3,1.452,RGB,False,a4cb7a025d188034e17ca0eaa07f9ce0
Lichen-Sclerosus-Skin-129.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-129.jpg,Psoriasis pictures Lichen Planus and related diseases,train,128.5,720,474,3,1.519,RGB,False,8a5c172e25be8f536d1c11dcc06daae7
Lichen-Planus-Penis-12.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Penis-12.jpg,Psoriasis pictures Lichen Planus and related diseases,train,99.34,479,720,3,0.665,RGB,False,b3b1e11acfca08a4100ededb47267f2e
Lichen-Sclerosus-Skin-101.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-101.jpg,Psoriasis pictures Lichen Planus and related diseases,train,99.73,720,485,3,1.485,RGB,False,98b32897caeb65a9bdef4e9cb018549e
08SebDermFace.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/08SebDermFace.jpg,Psoriasis pictures Lichen Planus and related diseases,train,96.0,720,472,3,1.525,RGB,False,a607921d7618af037898a9265e38372a
seborrheic-dermatitis-136.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-136.jpg,Psoriasis pictures Lichen Planus and related diseases,train,161.44,720,476,3,1.513,RGB,False,56f7e3b1e8896c671b3e08b998491645
Lichen-Sclerosus-Skin-115.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-115.jpg,Psoriasis pictures Lichen Planus and related diseases,train,100.09,720,487,3,1.478,RGB,False,87630830e76798c1a280a2b98a3d6e11
Lichen-Sclerosus-Skin-114.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-114.jpg,Psoriasis pictures Lichen Planus and related diseases,train,102.63,720,492,3,1.463,RGB,False,034f2a9c4a6477b0284cf41dabd1de50
Lichen-Sclerosus-Skin-100.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-100.jpg,Psoriasis pictures Lichen Planus and related diseases,train,118.09,720,490,3,1.469,RGB,False,fbe9f28eb9f9dfe2c68a6882057505e6
seborrheic-dermatitis-123.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-123.jpg,Psoriasis pictures Lichen Planus and related diseases,train,80.96,720,472,3,1.525,RGB,False,1db9784374629a0d1e76767c943bbd46
Lichen-Sclerosus-Penis-44.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-44.jpg,Psoriasis pictures Lichen Planus and related diseases,train,94.09,720,474,3,1.519,RGB,False,8f61356a333e34cd0a22809dba14870f
Lichen-Planus-Penis-13.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Penis-13.jpg,Psoriasis pictures Lichen Planus and related diseases,train,108.01,720,474,3,1.519,RGB,False,777c69f6a8bd285e04e1b5332ff38115
Lichen-Sclerosus-Skin-128.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-128.jpg,Psoriasis pictures Lichen Planus and related diseases,train,102.47,720,474,3,1.519,RGB,False,fce98be689dd3c18c367c1ae9b79aec9
08PsoriasisGroin.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/08PsoriasisGroin.jpg,Psoriasis pictures Lichen Planus and related diseases,train,94.16,720,472,3,1.525,RGB,False,2b3bd239b5dafd47cf51e7af41d603c9
Psoriasis-Histology-14.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Histology-14.jpg,Psoriasis pictures Lichen Planus and related diseases,train,182.51,720,496,3,1.452,RGB,False,7d195128a81a41cb6f92be780c15bd6f
Psoriasis-Guttate-58.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-58.jpg,Psoriasis pictures Lichen Planus and related diseases,train,67.85,720,480,3,1.5,RGB,False,dd4e07d0add4964be0999d0c539ad809
Psoriasis-Hand-54.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-54.jpg,Psoriasis pictures Lichen Planus and related diseases,train,111.83,720,476,3,1.513,RGB,False,14bae1c8f5d872a59d02c06b69d2da15
Psoriasis-Guttate-64.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-64.jpg,Psoriasis pictures Lichen Planus and related diseases,train,98.35,720,472,3,1.525,RGB,False,601c47ac276257ed92352c64bdcbf7dc
Psoriasis-Guttate-70.jpg,../dataset/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-70.jpg,Psoriasis pictures Lichen Planus and related diseases,train,146.04,720,496,3,1.452,RGB,False,6bbb11eefb2d169abacc84bf5650d378
